npc编号
string
SoldierRobotId
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
78,79,80,81
77,78,79,80
76,77,78,79
75,76,77,78
74,75,76,77
73,74,75,76
72,73,74,75
71,72,73,74
70,71,72,73
75,77,79,81
73,75,77,79
71,73,75,77
74,76,78,80
72,74,76,78
70,72,74,76
72,75,78,81
71,74,77,80
70,73,76,79
70,73,77,81
70,74,78,81
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
61,62,63,64
63,65,67,69
61,63,65,67
62,64,66,68
61,63,66,69
61,64,67,69
66,67,68,69
65,66,67,68
64,65,66,67
63,64,65,66
62,63,64,65
